time,v_1,v_2
0.93200,10.00000,0.09504
0.93250,10.00000,0.09480
0.93300,10.00000,0.09456
0.93350,10.00000,0.09432
0.93400,10.00000,0.09409
0.93450,10.00000,0.09385
0.93500,10.00000,0.09362
0.93550,10.00000,0.09338
0.93600,10.00000,0.09315
0.93650,10.00000,0.09292
0.93700,10.00000,0.09269
0.93750,10.00000,0.09245
0.93800,10.00000,0.09222
0.93850,10.00000,0.09199
0.93900,10.00000,0.09176
0.93950,10.00000,0.09153
0.94000,10.00000,0.09130
0.94050,10.00000,0.09108
0.94100,10.00000,0.09085
0.94150,10.00000,0.09062
0.94200,10.00000,0.09040
0.94250,10.00000,0.09017
0.94300,10.00000,0.08994
0.94350,10.00000,0.08972
0.94400,10.00000,0.08950
0.94450,10.00000,0.08927
0.94500,10.00000,0.08905
0.94550,10.00000,0.08883
0.94600,10.00000,0.08860
0.94650,10.00000,0.08838
0.94700,10.00000,0.08816
0.94750,10.00000,0.08794
0.94800,10.00000,0.08772
0.94850,10.00000,0.08750
0.94900,10.00000,0.08728
0.94950,10.00000,0.08707
0.95000,10.00000,0.08685
0.95050,10.00000,0.08663
0.95100,10.00000,0.08641
0.95150,10.00000,0.08620
0.95200,10.00000,0.08598
0.95250,10.00000,0.08577
0.95300,10.00000,0.08555
0.95350,10.00000,0.08534
0.95400,10.00000,0.08513
0.95450,10.00000,0.08491
0.95500,10.00000,0.08470
0.95550,10.00000,0.08449
0.95600,10.00000,0.08428
0.95650,10.00000,0.08407
0.95700,10.00000,0.08386
0.95750,10.00000,0.08365
0.95800,10.00000,0.08344
0.95850,10.00000,0.08323
0.95900,10.00000,0.08302
0.95950,10.00000,0.08282
0.96000,10.00000,0.08261
0.96050,10.00000,0.08240
0.96100,10.00000,0.08220
0.96150,10.00000,0.08199
0.96200,10.00000,0.08179
0.96250,10.00000,0.08158
0.96300,10.00000,0.08138
0.96350,10.00000,0.08117
0.96400,10.00000,0.08097
0.96450,10.00000,0.08077
0.96500,10.00000,0.08057
0.96550,10.00000,0.08037
0.96600,10.00000,0.08016
0.96650,10.00000,0.07996
0.96700,10.00000,0.07976
0.96750,10.00000,0.07956
0.96800,10.00000,0.07937
0.96850,10.00000,0.07917
0.96900,10.00000,0.07897
0.96950,10.00000,0.07877
0.97000,10.00000,0.07857
0.97050,10.00000,0.07838
0.97100,10.00000,0.07818
0.97150,10.00000,0.07799
0.97200,10.00000,0.07779
0.97250,10.00000,0.07760
0.97300,10.00000,0.07740
0.97350,10.00000,0.07721
0.97400,10.00000,0.07702
0.97450,10.00000,0.07682
0.97500,10.00000,0.07663
0.97550,10.00000,0.07644
0.97600,10.00000,0.07625
0.97650,10.00000,0.07606
0.97700,10.00000,0.07587
0.97750,10.00000,0.07568
0.97800,10.00000,0.07549
0.97850,10.00000,0.07530
0.97900,10.00000,0.07511
0.97950,10.00000,0.07492
0.98000,10.00000,0.07474
0.98050,10.00000,0.07455
0.98100,10.00000,0.07436
0.98150,10.00000,0.07418
0.98200,10.00000,0.07399
0.98250,10.00000,0.07381
0.98300,10.00000,0.07362
0.98350,10.00000,0.07344
0.98400,10.00000,0.07326
0.98450,10.00000,0.07307
0.98500,10.00000,0.07289
0.98550,10.00000,0.07271
0.98600,10.00000,0.07253
0.98650,10.00000,0.07234
0.98700,10.00000,0.07216
0.98750,10.00000,0.07198
0.98800,10.00000,0.07180
0.98850,10.00000,0.07162
0.98900,10.00000,0.07144
0.98950,10.00000,0.07127
0.99000,10.00000,0.07109
0.99050,10.00000,0.07091
0.99100,10.00000,0.07073
0.99150,10.00000,0.07056
0.99200,10.00000,0.07038
0.99250,10.00000,0.07020
0.99300,10.00000,0.07003
0.99350,10.00000,0.06985
0.99400,10.00000,0.06968
0.99450,10.00000,0.06950
0.99500,10.00000,0.06933
0.99550,10.00000,0.06916
0.99600,10.00000,0.06898
0.99650,10.00000,0.06881
0.99700,10.00000,0.06864
0.99750,10.00000,0.06847
0.99800,10.00000,0.06830
0.99850,10.00000,0.06813
0.99900,10.00000,0.06796
0.99950,10.00000,0.06778
1.00000,10.00000,0.06762
1.00050,10.00000,0.06745
1.00100,10.00000,0.06728
1.00150,10.00000,0.06711
1.00200,10.00000,0.06694
1.00250,10.00000,0.06677
1.00300,10.00000,0.06661
1.00350,10.00000,0.06644
1.00400,10.00000,0.06627
1.00450,10.00000,0.06611
1.00500,10.00000,0.06594
1.00550,10.00000,0.06578
1.00600,10.00000,0.06561
1.00650,10.00000,0.06545
1.00700,10.00000,0.06529
1.00750,10.00000,0.06512
1.00800,10.00000,0.06496
1.00850,10.00000,0.06480
1.00900,10.00000,0.06464
1.00950,10.00000,0.06447
1.01000,10.00000,0.06431
1.01050,10.00000,0.06415
1.01100,10.00000,0.06399
1.01150,10.00000,0.06383
1.01200,10.00000,0.06367
1.01250,10.00000,0.06351
1.01300,10.00000,0.06335
1.01350,10.00000,0.06319
1.01400,10.00000,0.06304
1.01450,10.00000,0.06288
1.01500,10.00000,0.06272
1.01550,10.00000,0.06256
1.01600,10.00000,0.06241
1.01650,10.00000,0.06225
1.01700,10.00000,0.06210
1.01750,10.00000,0.06194
1.01800,10.00000,0.06179
1.01850,10.00000,0.06163
1.01900,10.00000,0.06148
1.01950,10.00000,0.06132
1.02000,10.00000,0.06117
1.02050,10.00000,0.06102
1.02100,10.00000,0.06086
1.02150,10.00000,0.06071
1.02200,10.00000,0.06056
1.02250,10.00000,0.06041
1.02300,10.00000,0.06026
1.02350,10.00000,0.06011
1.02400,10.00000,0.05996
1.02450,10.00000,0.05981
1.02500,10.00000,0.05966
1.02550,10.00000,0.05951
1.02600,10.00000,0.05936
1.02650,10.00000,0.05921
1.02700,10.00000,0.05906
1.02750,10.00000,0.05891
1.02800,10.00000,0.05877
1.02850,10.00000,0.05862
1.02900,10.00000,0.05847
1.02950,10.00000,0.05833
1.03000,10.00000,0.05818
1.03050,10.00000,0.05804
1.03100,10.00000,0.05789
1.03150,10.00000,0.05775
1.03200,10.00000,0.05760
1.03250,10.00000,0.05746
1.03300,10.00000,0.05731
1.03350,10.00000,0.05717
1.03400,10.00000,0.05703
1.03450,10.00000,0.05689
1.03500,10.00000,0.05674
1.03550,10.00000,0.05660
1.03600,10.00000,0.05646
1.03650,10.00000,0.05632
1.03700,10.00000,0.05618
1.03750,10.00000,0.05604
1.03800,10.00000,0.05590
1.03850,10.00000,0.05576
1.03900,10.00000,0.05562
1.03950,10.00000,0.05548
1.04000,10.00000,0.05534
1.04050,10.00000,0.05520
1.04100,10.00000,0.05506
1.04150,10.00000,0.05492
1.04200,10.00000,0.05479
1.04250,10.00000,0.05465
1.04300,10.00000,0.05451
1.04350,10.00000,0.05438
1.04400,10.00000,0.05424
1.04450,10.00000,0.05410
1.04500,10.00000,0.05397
1.04550,10.00000,0.05383
1.04600,10.00000,0.05370
1.04650,10.00000,0.05356
1.04700,10.00000,0.05343
1.04750,10.00000,0.05330
1.04800,10.00000,0.05316
1.04850,10.00000,0.05303
1.04900,10.00000,0.05290
1.04950,10.00000,0.05276
1.05000,10.00000,0.05263
1.05050,10.00000,0.05250
1.05100,10.00000,0.05237
1.05150,10.00000,0.05224
1.05200,10.00000,0.05211
1.05250,10.00000,0.05198
1.05300,10.00000,0.05185
1.05350,10.00000,0.05172
1.05400,10.00000,0.05159
1.05450,10.00000,0.05146
1.05500,10.00000,0.05133
1.05550,10.00000,0.05120
1.05600,10.00000,0.05107
1.05650,10.00000,0.05094
1.05700,10.00000,0.05082
1.05750,10.00000,0.05069
1.05800,10.00000,0.05056
1.05850,10.00000,0.05044
1.05900,10.00000,0.05031
1.05950,10.00000,0.05018
1.06000,10.00000,0.05006
1.06050,10.00000,0.04993
1.06100,10.00000,0.04981
1.06150,10.00000,0.04968
1.06200,10.00000,0.04956
1.06250,10.00000,0.04944
1.06300,10.00000,0.04931
1.06350,10.00000,0.04919
1.06400,10.00000,0.04906
1.06450,10.00000,0.04894
1.06500,10.00000,0.04882
1.06550,10.00000,0.04870
1.06600,10.00000,0.04858
1.06650,10.00000,0.04845
1.06700,10.00000,0.04833
1.06750,10.00000,0.04821
1.06800,10.00000,0.04809
1.06850,10.00000,0.04797
1.06900,10.00000,0.04785
1.06950,10.00000,0.04773
1.07000,10.00000,0.04761
1.07050,10.00000,0.04749
1.07100,10.00000,0.04737
1.07150,10.00000,0.04725
1.07200,10.00000,0.04714
1.07250,10.00000,0.04702
1.07300,10.00000,0.04690
1.07350,10.00000,0.04678
1.07400,10.00000,0.04667
1.07450,10.00000,0.04655
1.07500,10.00000,0.04643
1.07550,10.00000,0.04632
1.07600,10.00000,0.04620
1.07650,10.00000,0.04608
1.07700,10.00000,0.04597
1.07750,10.00000,0.04585
1.07800,10.00000,0.04574
1.07850,10.00000,0.04562
1.07900,10.00000,0.04551
1.07950,10.00000,0.04540
1.08000,10.00000,0.04528
1.08050,10.00000,0.04517
1.08100,10.00000,0.04506
1.08150,10.00000,0.04494
1.08200,10.00000,0.04483
1.08250,10.00000,0.04472
1.08300,10.00000,0.04461
1.08350,10.00000,0.04449
1.08400,10.00000,0.04438
1.08450,10.00000,0.04427
1.08500,10.00000,0.04416
1.08550,10.00000,0.04405
1.08600,10.00000,0.04394
1.08650,10.00000,0.04383
1.08700,10.00000,0.04372
1.08750,10.00000,0.04361
1.08800,10.00000,0.04350
1.08850,10.00000,0.04339
1.08900,10.00000,0.04328
1.08950,10.00000,0.04318
1.09000,10.00000,0.04307
1.09050,10.00000,0.04296
1.09100,10.00000,0.04285
1.09150,10.00000,0.04274
1.09200,10.00000,0.04264
1.09250,10.00000,0.04253
1.09300,10.00000,0.04242
1.09350,10.00000,0.04232
1.09400,10.00000,0.04221
1.09450,10.00000,0.04211
1.09500,10.00000,0.04200
1.09550,10.00000,0.04189
1.09600,10.00000,0.04179
1.09650,10.00000,0.04169
1.09700,10.00000,0.04158
1.09750,10.00000,0.04148
1.09800,10.00000,0.04137
1.09850,10.00000,0.04127
1.09900,10.00000,0.04116
1.09950,10.00000,0.04106
1.10000,10.00000,0.04096
1.10050,10.00000,0.04086
1.10100,10.00000,0.04075
1.10150,10.00000,0.04065
1.10200,10.00000,0.04055
1.10250,10.00000,0.04045
1.10300,10.00000,0.04035
1.10350,10.00000,0.04025
1.10400,10.00000,0.04015
1.10450,10.00000,0.04004
1.10500,10.00000,0.03994
1.10550,10.00000,0.03984
1.10600,10.00000,0.03974
1.10650,10.00000,0.03965
1.10700,10.00000,0.03955
1.10750,10.00000,0.03945
1.10800,10.00000,0.03935
1.10850,10.00000,0.03925
1.10900,10.00000,0.03915
1.10950,10.00000,0.03905
1.11000,10.00000,0.03895
1.11050,10.00000,0.03886
1.11100,10.00000,0.03876
1.11150,10.00000,0.03866
1.11200,10.00000,0.03857
1.11250,10.00000,0.03847
1.11300,10.00000,0.03837
1.11350,10.00000,0.03828
1.11400,10.00000,0.03818
1.11450,10.00000,0.03809
1.11500,10.00000,0.03799
1.11550,10.00000,0.03789
1.11600,10.00000,0.03780
1.11650,10.00000,0.03770
1.11700,10.00000,0.03761
1.11750,10.00000,0.03752
1.11800,10.00000,0.03742
1.11850,10.00000,0.03733
1.11900,10.00000,0.03723
1.11950,10.00000,0.03714
1.12000,10.00000,0.03705
1.12050,10.00000,0.03695
1.12100,10.00000,0.03686
1.12150,10.00000,0.03677
1.12200,10.00000,0.03668
1.12250,10.00000,0.03659
1.12300,10.00000,0.03649
1.12350,10.00000,0.03640
1.12400,10.00000,0.03631
1.12450,10.00000,0.03622
1.12500,10.00000,0.03613
1.12550,10.00000,0.03604
1.12600,10.00000,0.03595
1.12650,10.00000,0.03586
1.12700,10.00000,0.03577
1.12750,10.00000,0.03568
1.12800,10.00000,0.03559
1.12850,10.00000,0.03550
1.12900,10.00000,0.03541
1.12950,10.00000,0.03532
1.13000,10.00000,0.03523
1.13050,10.00000,0.03515
1.13100,10.00000,0.03506
1.13150,10.00000,0.03497
1.13200,10.00000,0.03488
1.13250,10.00000,0.03479
1.13300,10.00000,0.03471
1.13350,10.00000,0.03462
1.13400,10.00000,0.03453
1.13450,10.00000,0.03445
1.13500,10.00000,0.03436
1.13550,10.00000,0.03427
1.13600,10.00000,0.03419
1.13650,10.00000,0.03410
1.13700,10.00000,0.03402
1.13750,10.00000,0.03393
1.13800,10.00000,0.03385
1.13850,10.00000,0.03376
1.13900,10.00000,0.03368
1.13950,10.00000,0.03359
1.14000,10.00000,0.03351
1.14050,10.00000,0.03342
1.14100,10.00000,0.03334
1.14150,10.00000,0.03326
1.14200,10.00000,0.03317
1.14250,10.00000,0.03309
1.14300,10.00000,0.03301
1.14350,10.00000,0.03292
1.14400,10.00000,0.03284
1.14450,10.00000,0.03276
1.14500,10.00000,0.03268
1.14550,10.00000,0.03259
1.14600,10.00000,0.03251
1.14650,10.00000,0.03243
1.14700,10.00000,0.03235
1.14750,10.00000,0.03227
1.14800,10.00000,0.03219
1.14850,10.00000,0.03211
1.14900,10.00000,0.03203
1.14950,10.00000,0.03195
1.15000,10.00000,0.03187
1.15050,10.00000,0.03179
1.15100,10.00000,0.03171
1.15150,10.00000,0.03163
1.15200,10.00000,0.03155
1.15250,10.00000,0.03147
1.15300,10.00000,0.03139
1.15350,10.00000,0.03131
1.15400,10.00000,0.03123
1.15450,10.00000,0.03115
1.15500,10.00000,0.03107
1.15550,10.00000,0.03100
1.15600,10.00000,0.03092
1.15650,10.00000,0.03084
1.15700,10.00000,0.03076
1.15750,10.00000,0.03069
1.15800,10.00000,0.03061
1.15850,10.00000,0.03053
1.15900,10.00000,0.03046
1.15950,10.00000,0.03038
1.16000,10.00000,0.03030
1.16050,10.00000,0.03023
1.16100,10.00000,0.03015
1.16150,10.00000,0.03008
1.16200,10.00000,0.03000
1.16250,10.00000,0.02992
1.16300,10.00000,0.02985
1.16350,10.00000,0.02977
1.16400,10.00000,0.02970
1.16450,10.00000,0.02963
1.16500,10.00000,0.02955
1.16550,10.00000,0.02948
1.16600,10.00000,0.02940
1.16650,10.00000,0.02933
1.16700,10.00000,0.02926
1.16750,10.00000,0.02918
1.16800,10.00000,0.02911
1.16850,10.00000,0.02904
1.16900,10.00000,0.02896
1.16950,10.00000,0.02889
1.17000,10.00000,0.02882
1.17050,10.00000,0.02874
1.17100,10.00000,0.02867
1.17150,10.00000,0.02860
1.17200,10.00000,0.02853
1.17250,10.00000,0.02846
1.17300,10.00000,0.02839
1.17350,10.00000,0.02831
1.17400,10.00000,0.02824
1.17450,10.00000,0.02817
1.17500,10.00000,0.02810
1.17550,10.00000,0.02803
1.17600,10.00000,0.02796
1.17650,10.00000,0.02789
1.17700,10.00000,0.02782
1.17750,10.00000,0.02775
1.17800,10.00000,0.02768
1.17850,10.00000,0.02761
1.17900,10.00000,0.02754
1.17950,10.00000,0.02747
1.18000,10.00000,0.02740
1.18050,10.00000,0.02733
1.18100,10.00000,0.02727
1.18150,10.00000,0.02720
1.18200,10.00000,0.02713
1.18250,10.00000,0.02706
1.18300,10.00000,0.02699
1.18350,10.00000,0.02693
1.18400,10.00000,0.02686
1.18450,10.00000,0.02679
1.18500,10.00000,0.02672
1.18550,10.00000,0.02666
1.18600,10.00000,0.02659
1.18650,10.00000,0.02652
1.18700,10.00000,0.02645
1.18750,10.00000,0.02639
1.18800,10.00000,0.02632
1.18850,10.00000,0.02626
1.18900,10.00000,0.02619
1.18950,10.00000,0.02612
1.19000,10.00000,0.02606
1.19050,10.00000,0.02599
1.19100,10.00000,0.02593
1.19150,10.00000,0.02586
1.19200,10.00000,0.02580
1.19250,10.00000,0.02573
1.19300,10.00000,0.02567
1.19350,10.00000,0.02560
1.19400,10.00000,0.02554
1.19450,10.00000,0.02548
1.19500,10.00000,0.02541
1.19550,10.00000,0.02535
1.19600,10.00000,0.02528
1.19650,10.00000,0.02522
1.19700,10.00000,0.02516
1.19750,10.00000,0.02509
1.19800,10.00000,0.02503
1.19850,10.00000,0.02497
1.19900,10.00000,0.02490
1.19950,10.00000,0.02484
1.20000,10.00000,0.02478
1.20050,10.00000,0.02472
1.20100,10.00000,0.02465
1.20150,10.00000,0.02459
1.20200,10.00000,0.02453
1.20250,10.00000,0.02447
1.20300,10.00000,0.02441
1.20350,10.00000,0.02435
1.20400,10.00000,0.02429
1.20450,10.00000,0.02422
1.20500,10.00000,0.02416
1.20550,10.00000,0.02410
1.20600,10.00000,0.02404
1.20650,10.00000,0.02398
1.20700,10.00000,0.02392
1.20750,10.00000,0.02386
1.20800,10.00000,0.02380
1.20850,10.00000,0.02374
1.20900,10.00000,0.02368
1.20950,10.00000,0.02362
1.21000,10.00000,0.02356
1.21050,10.00000,0.02350
1.21100,10.00000,0.02344
1.21150,10.00000,0.02338
1.21200,10.00000,0.02333
1.21250,10.00000,0.02327
1.21300,10.00000,0.02321
1.21350,10.00000,0.02315
1.21400,10.00000,0.02309
1.21450,10.00000,0.02303
1.21500,10.00000,0.02298
1.21550,10.00000,0.02292
1.21600,10.00000,0.02286
1.21650,10.00000,0.02280
1.21700,10.00000,0.02275
1.21750,10.00000,0.02269
1.21800,10.00000,0.02263
1.21850,10.00000,0.02257
1.21900,10.00000,0.02252
1.21950,10.00000,0.02246
1.22000,10.00000,0.02240
1.22050,10.00000,0.02235
1.22100,10.00000,0.02229
1.22150,10.00000,0.02224
1.22200,10.00000,0.02218
1.22250,10.00000,0.02212
1.22300,10.00000,0.02207
1.22350,10.00000,0.02201
1.22400,10.00000,0.02196
1.22450,10.00000,0.02190
1.22500,10.00000,0.02185
1.22550,10.00000,0.02179
1.22600,10.00000,0.02174
1.22650,10.00000,0.02168
1.22700,10.00000,0.02163
1.22750,10.00000,0.02157
1.22800,10.00000,0.02152
1.22850,10.00000,0.02146
1.22900,10.00000,0.02141
1.22950,10.00000,0.02136
1.23000,10.00000,0.02130
1.23050,10.00000,0.02125
1.23100,10.00000,0.02120
1.23150,10.00000,0.02114
1.23200,10.00000,0.02109
1.23250,10.00000,0.02104
1.23300,10.00000,0.02098
1.23350,10.00000,0.02093
1.23400,10.00000,0.02088
1.23450,10.00000,0.02083
1.23500,10.00000,0.02077
1.23550,10.00000,0.02072
1.23600,10.00000,0.02067
1.23650,10.00000,0.02062
1.23700,10.00000,0.02056
1.23750,10.00000,0.02051
1.23800,10.00000,0.02046
1.23850,10.00000,0.02041
1.23900,10.00000,0.02036
1.23950,10.00000,0.02031
1.24000,10.00000,0.02026
1.24050,10.00000,0.02020
1.24100,10.00000,0.02015
1.24150,10.00000,0.02010
1.24200,10.00000,0.02005
1.24250,10.00000,0.02000
1.24300,10.00000,0.01995
1.24350,10.00000,0.01990
1.24400,10.00000,0.01985
1.24450,10.00000,0.01980
1.24500,10.00000,0.01975
1.24550,10.00000,0.01970
1.24600,10.00000,0.01965
1.24650,10.00000,0.01960
1.24700,10.00000,0.01955
1.24750,10.00000,0.01950
1.24800,10.00000,0.01945
1.24850,10.00000,0.01941
1.24900,10.00000,0.01936
1.24950,10.00000,0.01931
1.25000,10.00000,0.01926
1.25050,10.00000,0.01921
1.25100,10.00000,0.01916
1.25150,10.00000,0.01911
1.25200,10.00000,0.01907
1.25250,10.00000,0.01902
1.25300,10.00000,0.01897
1.25350,10.00000,0.01892
1.25400,10.00000,0.01887
1.25450,10.00000,0.01883
1.25500,10.00000,0.01878
1.25550,10.00000,0.01873
1.25600,10.00000,0.01868
1.25650,10.00000,0.01864
1.25700,10.00000,0.01859
1.25750,10.00000,0.01854
1.25800,10.00000,0.01850
1.25850,10.00000,0.01845
1.25900,10.00000,0.01840
1.25950,10.00000,0.01836
1.26000,10.00000,0.01831
1.26050,10.00000,0.01827
1.26100,10.00000,0.01822
1.26150,10.00000,0.01817
1.26200,10.00000,0.01813
1.26250,10.00000,0.01808
1.26300,10.00000,0.01804
1.26350,10.00000,0.01799
1.26400,10.00000,0.01795
1.26450,10.00000,0.01790
1.26500,10.00000,0.01785
1.26550,10.00000,0.01781
1.26600,10.00000,0.01776
1.26650,10.00000,0.01772
1.26700,10.00000,0.01768
1.26750,10.00000,0.01763
1.26800,10.00000,0.01759
1.26850,10.00000,0.01754
1.26900,10.00000,0.01750
1.26950,10.00000,0.01745
1.27000,10.00000,0.01741
1.27050,10.00000,0.01737
1.27100,10.00000,0.01732
1.27150,10.00000,0.01728
1.27200,10.00000,0.01723
1.27250,10.00000,0.01719
1.27300,10.00000,0.01715
1.27350,10.00000,0.01710
1.27400,10.00000,0.01706
1.27450,10.00000,0.01702
1.27500,10.00000,0.01697
1.27550,10.00000,0.01693
1.27600,10.00000,0.01689
1.27650,10.00000,0.01685
1.27700,10.00000,0.01680
1.27750,10.00000,0.01676
1.27800,10.00000,0.01672
1.27850,10.00000,0.01668
1.27900,10.00000,0.01663
1.27950,10.00000,0.01659
1.28000,10.00000,0.01655
1.28050,10.00000,0.01651
1.28100,10.00000,0.01647
1.28150,10.00000,0.01643
1.28200,10.00000,0.01638
1.28250,10.00000,0.01634
1.28300,10.00000,0.01630
1.28350,10.00000,0.01626
1.28400,10.00000,0.01622
1.28450,10.00000,0.01618
1.28500,10.00000,0.01614
1.28550,10.00000,0.01610
1.28600,10.00000,0.01606
1.28650,10.00000,0.01602
1.28700,10.00000,0.01597
1.28750,10.00000,0.01593
1.28800,10.00000,0.01589
1.28850,10.00000,0.01585
1.28900,10.00000,0.01581
1.28950,10.00000,0.01577
1.29000,10.00000,0.01573
1.29050,10.00000,0.01569
1.29100,10.00000,0.01566
1.29150,10.00000,0.01562
1.29200,10.00000,0.01558
1.29250,10.00000,0.01554
1.29300,10.00000,0.01550
1.29350,10.00000,0.01546
1.29400,10.00000,0.01542
1.29450,10.00000,0.01538
1.29500,10.00000,0.01534
1.29550,10.00000,0.01530
1.29600,10.00000,0.01526
1.29650,10.00000,0.01523
1.29700,10.00000,0.01519
1.29750,10.00000,0.01515
1.29800,10.00000,0.01511
1.29850,10.00000,0.01507
1.29900,10.00000,0.01503
1.29950,10.00000,0.01500
1.30000,10.00000,0.01496
1.30050,10.00000,0.01492
1.30100,10.00000,0.01488
1.30150,10.00000,0.01484
1.30200,10.00000,0.01481
1.30250,10.00000,0.01477
1.30300,10.00000,0.01473
1.30350,10.00000,0.01470
1.30400,10.00000,0.01466
1.30450,10.00000,0.01462
1.30500,10.00000,0.01458
1.30550,10.00000,0.01455
1.30600,10.00000,0.01451
1.30650,10.00000,0.01447
1.30700,10.00000,0.01444
1.30750,10.00000,0.01440
1.30800,10.00000,0.01437
1.30850,10.00000,0.01433
1.30900,10.00000,0.01429
1.30950,10.00000,0.01426
1.31000,10.00000,0.01422
1.31050,10.00000,0.01418
1.31100,10.00000,0.01415
1.31150,10.00000,0.01411
1.31200,10.00000,0.01408
1.31250,10.00000,0.01404
1.31300,10.00000,0.01401
1.31350,10.00000,0.01397
1.31400,10.00000,0.01393
1.31450,10.00000,0.01390
1.31500,10.00000,0.01386
1.31550,10.00000,0.01383
1.31600,10.00000,0.01379
1.31650,10.00000,0.01376
1.31700,10.00000,0.01372
1.31750,10.00000,0.01369
1.31800,10.00000,0.01365
1.31850,10.00000,0.01362
1.31900,10.00000,0.01359
1.31950,10.00000,0.01355
1.32000,10.00000,0.01352
