time,v_1,v_2,i_1,res,pres,pcap,ptot
0.04023,52.00000,2.06646,1.61076,49.93354,80.43091,3.32858,83.75948
0.04024,52.00000,2.06697,1.61074,49.93303,80.42928,3.32935,83.75864
0.04025,52.00000,2.06747,1.61073,49.93253,80.42766,3.33013,83.75779
0.04026,52.00000,2.06797,1.61071,49.93203,80.42604,3.33091,83.75695
0.04027,52.00000,2.06848,1.61069,49.93152,80.42442,3.33169,83.75610
0.04028,52.00000,2.06898,1.61068,49.93102,80.42279,3.33246,83.75526
0.04029,52.00000,2.06948,1.61066,49.93052,80.42117,3.33324,83.75441
0.04030,52.00000,2.06999,1.61065,49.93001,80.41955,3.33402,83.75357
0.04031,52.00000,2.07049,1.61063,49.92951,80.41793,3.33479,83.75272
0.04032,52.00000,2.07099,1.61061,49.92900,80.41631,3.33557,83.75188
0.04033,52.00000,2.07150,1.61060,49.92850,80.41468,3.33635,83.75103
0.04034,52.00000,2.07200,1.61058,49.92800,80.41306,3.33712,83.75019
0.04035,52.00000,2.07250,1.61056,49.92749,80.41144,3.33790,83.74934
0.04036,52.00000,2.07301,1.61055,49.92699,80.40982,3.33868,83.74850
0.04037,52.00000,2.07351,1.61053,49.92649,80.40821,3.33946,83.74766
0.04038,52.00000,2.07401,1.61052,49.92599,80.40659,3.34023,83.74682
0.04039,52.00000,2.07452,1.61050,49.92548,80.40497,3.34101,83.74597
0.04040,52.00000,2.07502,1.61048,49.92498,80.40334,3.34179,83.74513
0.04041,52.00000,2.07552,1.61047,49.92448,80.40172,3.34256,83.74428
0.04042,52.00000,2.07603,1.61045,49.92397,80.40010,3.34334,83.74344
0.04043,52.00000,2.07653,1.61043,49.92347,80.39848,3.34412,83.74259
0.04044,52.00000,2.07703,1.61042,49.92297,80.39686,3.34489,83.74175
0.04045,52.00000,2.07754,1.61040,49.92246,80.39523,3.34567,83.74090
0.04046,52.00000,2.07804,1.61039,49.92196,80.39361,3.34645,83.74006
0.04047,52.00000,2.07854,1.61037,49.92146,80.39199,3.34722,83.73922
0.04048,52.00000,2.07905,1.61035,49.92095,80.39037,3.34800,83.73837
0.04049,52.00000,2.07955,1.61034,49.92045,80.38875,3.34878,83.73753
0.04050,52.00000,2.08005,1.61032,49.91994,80.38713,3.34955,83.73668
0.04051,52.00000,2.08056,1.61030,49.91944,80.38550,3.35033,83.73584
0.04052,52.00000,2.08106,1.61029,49.91894,80.38388,3.35111,83.73499
0.04053,52.00000,2.08156,1.61027,49.91843,80.38226,3.35188,83.73415
0.04054,52.00000,2.08207,1.61026,49.91793,80.38065,3.35266,83.73331
0.04055,52.00000,2.08257,1.61024,49.91743,80.37903,3.35344,83.73246
0.04056,52.00000,2.08307,1.61022,49.91693,80.37741,3.35421,83.73162
0.04057,52.00000,2.08358,1.61021,49.91642,80.37579,3.35499,83.73078
0.04058,52.00000,2.08408,1.61019,49.91592,80.37416,3.35577,83.72993
0.04059,52.00000,2.08458,1.61017,49.91542,80.37254,3.35654,83.72909
0.04060,52.00000,2.08509,1.61016,49.91491,80.37092,3.35732,83.72824
0.04061,52.00000,2.08559,1.61014,49.91441,80.36930,3.35809,83.72740
0.04062,52.00000,2.08609,1.61013,49.91391,80.36769,3.35887,83.72656
0.04063,52.00000,2.08660,1.61011,49.91341,80.36607,3.35965,83.72571
0.04064,52.00000,2.08710,1.61009,49.91290,80.36445,3.36042,83.72487
0.04065,52.00000,2.08760,1.61008,49.91240,80.36283,3.36120,83.72402
0.04066,52.00000,2.08810,1.61006,49.91190,80.36120,3.36198,83.72318
0.04067,52.00000,2.08861,1.61004,49.91139,80.35958,3.36275,83.72234
0.04068,52.00000,2.08911,1.61003,49.91089,80.35796,3.36353,83.72149
0.04069,52.00000,2.08961,1.61001,49.91039,80.35634,3.36430,83.72065
0.04070,52.00000,2.09012,1.61000,49.90988,80.35472,3.36508,83.71980
0.04071,52.00000,2.09062,1.60998,49.90938,80.35311,3.36586,83.71896
0.04072,52.00000,2.09112,1.60996,49.90888,80.35149,3.36663,83.71812
0.04073,52.00000,2.09163,1.60995,49.90837,80.34987,3.36741,83.71727
0.04074,52.00000,2.09213,1.60993,49.90787,80.34825,3.36818,83.71643
0.04075,52.00000,2.09263,1.60992,49.90737,80.34662,3.36896,83.71558
0.04076,52.00000,2.09313,1.60990,49.90686,80.34500,3.36974,83.71474
0.04077,52.00000,2.09364,1.60988,49.90636,80.34338,3.37051,83.71390
0.04078,52.00000,2.09414,1.60987,49.90586,80.34177,3.37129,83.71306
0.04079,52.00000,2.09464,1.60985,49.90536,80.34015,3.37206,83.71221
0.04080,52.00000,2.09515,1.60983,49.90485,80.33853,3.37284,83.71137
0.04081,52.00000,2.09565,1.60982,49.90435,80.33691,3.37361,83.71052
0.04082,52.00000,2.09615,1.60980,49.90385,80.33529,3.37439,83.70968
0.04083,52.00000,2.09666,1.60979,49.90334,80.33367,3.37517,83.70883
0.04084,52.00000,2.09716,1.60977,49.90284,80.33205,3.37594,83.70799
0.04085,52.00000,2.09766,1.60975,49.90234,80.33042,3.37672,83.70714
0.04086,52.00000,2.09817,1.60974,49.90183,80.32880,3.37749,83.70630
0.04087,52.00000,2.09867,1.60972,49.90133,80.32719,3.37827,83.70546
0.04088,52.00000,2.09917,1.60970,49.90083,80.32557,3.37905,83.70462
0.04089,52.00000,2.09967,1.60969,49.90033,80.32395,3.37982,83.70377
0.04090,52.00000,2.10018,1.60967,49.89982,80.32233,3.38060,83.70293
0.04091,52.00000,2.10068,1.60966,49.89932,80.32071,3.38137,83.70208
0.04092,52.00000,2.10118,1.60964,49.89882,80.31909,3.38215,83.70124
0.04093,52.00000,2.10169,1.60962,49.89831,80.31747,3.38292,83.70039
0.04094,52.00000,2.10219,1.60961,49.89781,80.31586,3.38370,83.69956
0.04095,52.00000,2.10269,1.60959,49.89731,80.31424,3.38448,83.69871
0.04096,52.00000,2.10320,1.60957,49.89680,80.31262,3.38525,83.69787
0.04097,52.00000,2.10370,1.60956,49.89630,80.31100,3.38603,83.69702
0.04098,52.00000,2.10420,1.60954,49.89580,80.30938,3.38680,83.69618
0.04099,52.00000,2.10471,1.60953,49.89529,80.30775,3.38758,83.69533
0.04100,52.00000,2.10521,1.60951,49.89479,80.30613,3.38835,83.69449
0.04101,52.00000,2.10571,1.60949,49.89429,80.30451,3.38913,83.69364
0.04102,52.00000,2.10621,1.60948,49.89379,80.30290,3.38990,83.69280
0.04103,52.00000,2.10672,1.60946,49.89328,80.30128,3.39068,83.69196
0.04104,52.00000,2.10722,1.60944,49.89278,80.29966,3.39145,83.69112
0.04105,52.00000,2.10772,1.60943,49.89228,80.29804,3.39223,83.69027
0.04106,52.00000,2.10823,1.60941,49.89177,80.29642,3.39301,83.68943
0.04107,52.00000,2.10873,1.60940,49.89127,80.29480,3.39378,83.68858
0.04108,52.00000,2.10923,1.60938,49.89077,80.29318,3.39456,83.68774
0.04109,52.00000,2.10974,1.60936,49.89026,80.29156,3.39533,83.68689
0.04110,52.00000,2.11024,1.60935,49.88976,80.28995,3.39611,83.68605
0.04111,52.00000,2.11074,1.60933,49.88926,80.28833,3.39688,83.68521
0.04112,52.00000,2.11124,1.60931,49.88876,80.28671,3.39766,83.68436
0.04113,52.00000,2.11175,1.60930,49.88825,80.28509,3.39843,83.68352
0.04114,52.00000,2.11225,1.60928,49.88775,80.28347,3.39921,83.68268
0.04115,52.00000,2.11275,1.60927,49.88725,80.28185,3.39998,83.68183
0.04116,52.00000,2.11326,1.60925,49.88674,80.28023,3.40076,83.68099
0.04117,52.00000,2.11376,1.60923,49.88624,80.27860,3.40153,83.68014
0.04118,52.00000,2.11426,1.60922,49.88574,80.27700,3.40231,83.67930
0.04119,52.00000,2.11477,1.60920,49.88523,80.27538,3.40308,83.67846
0.04120,52.00000,2.11527,1.60918,49.88473,80.27376,3.40386,83.67761
0.04121,52.00000,2.11577,1.60917,49.88423,80.27213,3.40463,83.67677
0.04122,52.00000,2.11628,1.60915,49.88372,80.27051,3.40541,83.67592
0.04123,52.00000,2.11678,1.60914,49.88322,80.26889,3.40618,83.67508
0.04124,52.00000,2.11728,1.60912,49.88272,80.26729,3.40696,83.67424
0.04125,52.00000,2.11778,1.60910,49.88222,80.26566,3.40773,83.67340
0.04126,52.00000,2.11829,1.60909,49.88171,80.26404,3.40851,83.67255
0.04127,52.00000,2.11879,1.60907,49.88121,80.26242,3.40928,83.67171
0.04128,52.00000,2.11929,1.60906,49.88071,80.26080,3.41006,83.67086
0.04129,52.00000,2.11980,1.60904,49.88020,80.25918,3.41083,83.67002
0.04130,52.00000,2.12030,1.60902,49.87970,80.25757,3.41161,83.66918
0.04131,52.00000,2.12080,1.60901,49.87920,80.25595,3.41238,83.66834
0.04132,52.00000,2.12130,1.60899,49.87870,80.25433,3.41316,83.66749
0.04133,52.00000,2.12181,1.60897,49.87819,80.25271,3.41393,83.66665
0.04134,52.00000,2.12231,1.60896,49.87769,80.25109,3.41471,83.66580
0.04135,52.00000,2.12281,1.60894,49.87719,80.24949,3.41548,83.66496
0.04136,52.00000,2.12331,1.60893,49.87669,80.24787,3.41626,83.66412
0.04137,52.00000,2.12382,1.60891,49.87618,80.24624,3.41703,83.66327
0.04138,52.00000,2.12432,1.60889,49.87568,80.24462,3.41780,83.66243
0.04139,52.00000,2.12482,1.60888,49.87518,80.24300,3.41858,83.66158
0.04140,52.00000,2.12533,1.60886,49.87467,80.24138,3.41935,83.66074
0.04141,52.00000,2.12583,1.60884,49.87417,80.23978,3.42013,83.65990
0.04142,52.00000,2.12633,1.60883,49.87367,80.23816,3.42090,83.65906
0.04143,52.00000,2.12683,1.60881,49.87317,80.23654,3.42168,83.65821
0.04144,52.00000,2.12734,1.60880,49.87266,80.23492,3.42245,83.65737
0.04145,52.00000,2.12784,1.60878,49.87216,80.23330,3.42323,83.65652
0.04146,52.00000,2.12834,1.60876,49.87166,80.23169,3.42400,83.65568
0.04147,52.00000,2.12885,1.60875,49.87115,80.23007,3.42477,83.65484
0.04148,52.00000,2.12935,1.60873,49.87065,80.22845,3.42555,83.65400
0.04149,52.00000,2.12985,1.60871,49.87015,80.22683,3.42632,83.65315
0.04150,52.00000,2.13035,1.60870,49.86964,80.22521,3.42710,83.65231
0.04151,52.00000,2.13086,1.60868,49.86914,80.22360,3.42787,83.65147
0.04152,52.00000,2.13136,1.60867,49.86864,80.22198,3.42865,83.65062
0.04153,52.00000,2.13186,1.60865,49.86814,80.22036,3.42942,83.64978
0.04154,52.00000,2.13237,1.60863,49.86763,80.21874,3.43019,83.64893
0.04155,52.00000,2.13287,1.60862,49.86713,80.21712,3.43097,83.64809
0.04156,52.00000,2.13337,1.60860,49.86663,80.21551,3.43174,83.64725
0.04157,52.00000,2.13387,1.60858,49.86613,80.21389,3.43252,83.64641
0.04158,52.00000,2.13438,1.60857,49.86562,80.21227,3.43329,83.64556
0.04159,52.00000,2.13488,1.60855,49.86512,80.21065,3.43406,83.64472
0.04160,52.00000,2.13538,1.60854,49.86462,80.20904,3.43484,83.64388
0.04161,52.00000,2.13588,1.60852,49.86412,80.20742,3.43561,83.64303
0.04162,52.00000,2.13639,1.60850,49.86361,80.20580,3.43639,83.64219
0.04163,52.00000,2.13689,1.60849,49.86311,80.20418,3.43716,83.64135
0.04164,52.00000,2.13739,1.60847,49.86261,80.20258,3.43793,83.64051
0.04165,52.00000,2.13789,1.60846,49.86211,80.20096,3.43871,83.63966
0.04166,52.00000,2.13840,1.60844,49.86160,80.19934,3.43948,83.63882
0.04167,52.00000,2.13890,1.60842,49.86110,80.19772,3.44025,83.63797
0.04168,52.00000,2.13940,1.60841,49.86060,80.19610,3.44103,83.63713
0.04169,52.00000,2.13991,1.60839,49.86010,80.19449,3.44180,83.63629
0.04170,52.00000,2.14041,1.60837,49.85959,80.19287,3.44258,83.63545
0.04171,52.00000,2.14091,1.60836,49.85909,80.19125,3.44335,83.63460
0.04172,52.00000,2.14141,1.60834,49.85859,80.18963,3.44412,83.63376
0.04173,52.00000,2.14192,1.60833,49.85809,80.18802,3.44490,83.63292
0.04174,52.00000,2.14242,1.60831,49.85758,80.18640,3.44567,83.63207
0.04175,52.00000,2.14292,1.60829,49.85708,80.18478,3.44644,83.63123
0.04176,52.00000,2.14342,1.60828,49.85658,80.18316,3.44722,83.63038
0.04177,52.00000,2.14393,1.60826,49.85608,80.18156,3.44799,83.62955
0.04178,52.00000,2.14443,1.60824,49.85557,80.17994,3.44876,83.62870
0.04179,52.00000,2.14493,1.60823,49.85507,80.17832,3.44954,83.62786
0.04180,52.00000,2.14543,1.60821,49.85456,80.17670,3.45031,83.62701
0.04181,52.00000,2.14594,1.60820,49.85406,80.17509,3.45109,83.62617
0.04182,52.00000,2.14644,1.60818,49.85356,80.17347,3.45186,83.62533
0.04183,52.00000,2.14694,1.60816,49.85306,80.17185,3.45263,83.62448
0.04184,52.00000,2.14744,1.60815,49.85255,80.17023,3.45341,83.62364
0.04185,52.00000,2.14795,1.60813,49.85205,80.16862,3.45418,83.62280
0.04186,52.00000,2.14845,1.60811,49.85155,80.16700,3.45495,83.62196
0.04187,52.00000,2.14895,1.60810,49.85105,80.16539,3.45573,83.62111
0.04188,52.00000,2.14945,1.60808,49.85054,80.16377,3.45650,83.62027
0.04189,52.00000,2.14996,1.60807,49.85004,80.16216,3.45727,83.61943
0.04190,52.00000,2.15046,1.60805,49.84954,80.16054,3.45805,83.61858
0.04191,52.00000,2.15096,1.60803,49.84904,80.15892,3.45882,83.61774
0.04192,52.00000,2.15146,1.60802,49.84853,80.15730,3.45959,83.61690
0.04193,52.00000,2.15197,1.60800,49.84803,80.15569,3.46037,83.61606
0.04194,52.00000,2.15247,1.60798,49.84753,80.15407,3.46114,83.61521
0.04195,52.00000,2.15297,1.60797,49.84703,80.15245,3.46191,83.61437
0.04196,52.00000,2.15348,1.60795,49.84652,80.15083,3.46269,83.61352
0.04197,52.00000,2.15398,1.60794,49.84602,80.14923,3.46346,83.61268
0.04198,52.00000,2.15448,1.60792,49.84552,80.14761,3.46423,83.61184
0.04199,52.00000,2.15498,1.60790,49.84502,80.14599,3.46500,83.61100
0.04200,52.00000,2.15548,1.60789,49.84452,80.14438,3.46578,83.61016
0.04201,52.00000,2.15599,1.60787,49.84401,80.14276,3.46655,83.60931
0.04202,52.00000,2.15649,1.60786,49.84351,80.14114,3.46732,83.60847
0.04203,52.00000,2.15699,1.60784,49.84301,80.13952,3.46810,83.60762
0.04204,52.00000,2.15749,1.60782,49.84251,80.13792,3.46887,83.60678
0.04205,52.00000,2.15800,1.60781,49.84200,80.13630,3.46964,83.60594
0.04206,52.00000,2.15850,1.60779,49.84150,80.13468,3.47041,83.60510
0.04207,52.00000,2.15900,1.60777,49.84100,80.13307,3.47119,83.60426
0.04208,52.00000,2.15950,1.60776,49.84050,80.13145,3.47196,83.60341
0.04209,52.00000,2.16001,1.60774,49.83999,80.12983,3.47273,83.60257
0.04210,52.00000,2.16051,1.60773,49.83949,80.12821,3.47351,83.60172
0.04211,52.00000,2.16101,1.60771,49.83899,80.12661,3.47428,83.60089
0.04212,52.00000,2.16151,1.60769,49.83849,80.12499,3.47505,83.60004
0.04213,52.00000,2.16202,1.60768,49.83798,80.12337,3.47582,83.59920
0.04214,52.00000,2.16252,1.60766,49.83748,80.12175,3.47660,83.59835
0.04215,52.00000,2.16302,1.60764,49.83698,80.12014,3.47737,83.59751
0.04216,52.00000,2.16352,1.60763,49.83648,80.11853,3.47814,83.59667
0.04217,52.00000,2.16403,1.60761,49.83597,80.11691,3.47892,83.59582
0.04218,52.00000,2.16453,1.60760,49.83547,80.11530,3.47969,83.59499
0.04219,52.00000,2.16503,1.60758,49.83497,80.11368,3.48046,83.59414
0.04220,52.00000,2.16553,1.60756,49.83447,80.11206,3.48123,83.59330
0.04221,52.00000,2.16604,1.60755,49.83397,80.11045,3.48201,83.59246
0.04222,52.00000,2.16654,1.60753,49.83346,80.10884,3.48278,83.59161
0.04223,52.00000,2.16704,1.60751,49.83296,80.10722,3.48355,83.59077
0.04224,52.00000,2.16754,1.60750,49.83246,80.10561,3.48432,83.58993
0.04225,52.00000,2.16805,1.60748,49.83195,80.10399,3.48510,83.58909
0.04226,52.00000,2.16855,1.60747,49.83145,80.10237,3.48587,83.58824
0.04227,52.00000,2.16905,1.60745,49.83095,80.10075,3.48664,83.58740
0.04228,52.00000,2.16955,1.60743,49.83045,80.09915,3.48741,83.58656
0.04229,52.00000,2.17005,1.60742,49.82994,80.09753,3.48818,83.58571
0.04230,52.00000,2.17056,1.60740,49.82944,80.09591,3.48896,83.58487
0.04231,52.00000,2.17106,1.60739,49.82894,80.09430,3.48973,83.58403
0.04232,52.00000,2.17156,1.60737,49.82844,80.09268,3.49050,83.58319
0.04233,52.00000,2.17206,1.60735,49.82793,80.09107,3.49127,83.58234
0.04234,52.00000,2.17257,1.60734,49.82743,80.08946,3.49205,83.58150
0.04235,52.00000,2.17307,1.60732,49.82693,80.08784,3.49282,83.58066
0.04236,52.00000,2.17357,1.60730,49.82643,80.08622,3.49359,83.57981
0.04237,52.00000,2.17407,1.60729,49.82593,80.08462,3.49436,83.57898
0.04238,52.00000,2.17458,1.60727,49.82542,80.08300,3.49513,83.57813
0.04239,52.00000,2.17508,1.60726,49.82492,80.08138,3.49591,83.57729
0.04240,52.00000,2.17558,1.60724,49.82442,80.07977,3.49668,83.57645
0.04241,52.00000,2.17608,1.60722,49.82392,80.07815,3.49745,83.57560
0.04242,52.00000,2.17659,1.60721,49.82341,80.07653,3.49822,83.57476
0.04243,52.00000,2.17709,1.60719,49.82291,80.07493,3.49900,83.57392
0.04244,52.00000,2.17759,1.60717,49.82241,80.07331,3.49977,83.57308
0.04245,52.00000,2.17809,1.60716,49.82191,80.07169,3.50054,83.57223
0.04246,52.00000,2.17859,1.60714,49.82141,80.07008,3.50131,83.57139
0.04247,52.00000,2.17910,1.60713,49.82090,80.06847,3.50208,83.57055
0.04248,52.00000,2.17960,1.60711,49.82040,80.06685,3.50285,83.56970
0.04249,52.00000,2.18010,1.60709,49.81990,80.06524,3.50363,83.56887
0.04250,52.00000,2.18060,1.60708,49.81940,80.06362,3.50440,83.56802
0.04251,52.00000,2.18111,1.60706,49.81889,80.06200,3.50517,83.56718
0.04252,52.00000,2.18161,1.60704,49.81839,80.06040,3.50594,83.56634
0.04253,52.00000,2.18211,1.60703,49.81789,80.05878,3.50671,83.56549
0.04254,52.00000,2.18261,1.60701,49.81739,80.05716,3.50749,83.56465
0.04255,52.00000,2.18311,1.60700,49.81689,80.05556,3.50826,83.56381
0.04256,52.00000,2.18362,1.60698,49.81638,80.05394,3.50903,83.56297
0.04257,52.00000,2.18412,1.60696,49.81588,80.05232,3.50980,83.56212
0.04258,52.00000,2.18462,1.60695,49.81538,80.05071,3.51057,83.56128
0.04259,52.00000,2.18512,1.60693,49.81488,80.04909,3.51134,83.56044
0.04260,52.00000,2.18563,1.60692,49.81437,80.04748,3.51212,83.55959
0.04261,52.00000,2.18613,1.60690,49.81387,80.04587,3.51289,83.55876
0.04262,52.00000,2.18663,1.60688,49.81337,80.04425,3.51366,83.55791
0.04263,52.00000,2.18713,1.60687,49.81287,80.04263,3.51443,83.55707
0.04264,52.00000,2.18763,1.60685,49.81237,80.04103,3.51520,83.55623
0.04265,52.00000,2.18814,1.60683,49.81186,80.03941,3.51597,83.55538
0.04266,52.00000,2.18864,1.60682,49.81136,80.03780,3.51674,83.55454
0.04267,52.00000,2.18914,1.60680,49.81086,80.03619,3.51752,83.55370
0.04268,52.00000,2.18964,1.60679,49.81036,80.03457,3.51829,83.55286
0.04269,52.00000,2.19015,1.60677,49.80986,80.03296,3.51906,83.55202
0.04270,52.00000,2.19065,1.60675,49.80935,80.03134,3.51983,83.55117
0.04271,52.00000,2.19115,1.60674,49.80885,80.02972,3.52060,83.55033
0.04272,52.00000,2.19165,1.60672,49.80835,80.02812,3.52137,83.54949
0.04273,52.00000,2.19215,1.60670,49.80785,80.02650,3.52214,83.54865
0.04274,52.00000,2.19266,1.60669,49.80734,80.02488,3.52291,83.54780
0.04275,52.00000,2.19316,1.60667,49.80684,80.02328,3.52369,83.54696
0.04276,52.00000,2.19366,1.60666,49.80634,80.02166,3.52446,83.54612
0.04277,52.00000,2.19416,1.60664,49.80584,80.02005,3.52523,83.54528
0.04278,52.00000,2.19466,1.60662,49.80534,80.01844,3.52600,83.54443
0.04279,52.00000,2.19517,1.60661,49.80483,80.01682,3.52677,83.54359
0.04280,52.00000,2.19567,1.60659,49.80433,80.01521,3.52754,83.54275
0.04281,52.00000,2.19617,1.60658,49.80383,80.01359,3.52831,83.54191
0.04282,52.00000,2.19667,1.60656,49.80333,80.01199,3.52908,83.54107
0.04283,52.00000,2.19717,1.60654,49.80283,80.01037,3.52985,83.54022
0.04284,52.00000,2.19768,1.60653,49.80232,80.00875,3.53063,83.53938
0.04285,52.00000,2.19818,1.60651,49.80182,80.00715,3.53140,83.53854
0.04286,52.00000,2.19868,1.60649,49.80132,80.00553,3.53217,83.53770
0.04287,52.00000,2.19918,1.60648,49.80082,80.00391,3.53294,83.53685
0.04288,52.00000,2.19969,1.60646,49.80032,80.00231,3.53371,83.53601
0.04289,52.00000,2.20019,1.60645,49.79981,80.00069,3.53448,83.53517
0.04290,52.00000,2.20069,1.60643,49.79931,79.99908,3.53525,83.53433
0.04291,52.00000,2.20119,1.60641,49.79881,79.99746,3.53602,83.53349
0.04292,52.00000,2.20169,1.60640,49.79831,79.99585,3.53679,83.53264
0.04293,52.00000,2.20219,1.60638,49.79781,79.99424,3.53756,83.53180
0.04294,52.00000,2.20270,1.60636,49.79730,79.99262,3.53833,83.53096
0.04295,52.00000,2.20320,1.60635,49.79680,79.99102,3.53910,83.53012
0.04296,52.00000,2.20370,1.60633,49.79630,79.98940,3.53987,83.52928
0.04297,52.00000,2.20420,1.60632,49.79580,79.98779,3.54065,83.52844
0.04298,52.00000,2.20470,1.60630,49.79530,79.98618,3.54142,83.52759
0.04299,52.00000,2.20521,1.60628,49.79479,79.98456,3.54219,83.52675
0.04300,52.00000,2.20571,1.60627,49.79429,79.98295,3.54296,83.52591
0.04301,52.00000,2.20621,1.60625,49.79379,79.98134,3.54373,83.52507
0.04302,52.00000,2.20671,1.60624,49.79329,79.97973,3.54450,83.52423
0.04303,52.00000,2.20721,1.60622,49.79279,79.97811,3.54527,83.52338
0.04304,52.00000,2.20772,1.60620,49.79229,79.97651,3.54604,83.52254
0.04305,52.00000,2.20822,1.60619,49.79178,79.97489,3.54681,83.52170
0.04306,52.00000,2.20872,1.60617,49.79128,79.97328,3.54758,83.52086
0.04307,52.00000,2.20922,1.60615,49.79078,79.97167,3.54835,83.52002
0.04308,52.00000,2.20972,1.60614,49.79028,79.97005,3.54912,83.51917
0.04309,52.00000,2.21022,1.60612,49.78978,79.96844,3.54989,83.51833
0.04310,52.00000,2.21073,1.60611,49.78927,79.96683,3.55066,83.51749
0.04311,52.00000,2.21123,1.60609,49.78877,79.96522,3.55143,83.51665
0.04312,52.00000,2.21173,1.60607,49.78827,79.96360,3.55220,83.51581
0.04313,52.00000,2.21223,1.60606,49.78777,79.96200,3.55297,83.51497
0.04314,52.00000,2.21273,1.60604,49.78727,79.96038,3.55374,83.51412
0.04315,52.00000,2.21324,1.60602,49.78677,79.95878,3.55451,83.51328
0.04316,52.00000,2.21374,1.60601,49.78626,79.95716,3.55528,83.51244
0.04317,52.00000,2.21424,1.60599,49.78576,79.95554,3.55605,83.51160
0.04318,52.00000,2.21474,1.60598,49.78526,79.95394,3.55682,83.51076
0.04319,52.00000,2.21524,1.60596,49.78476,79.95232,3.55759,83.50991
0.04320,52.00000,2.21575,1.60594,49.78426,79.95071,3.55836,83.50907
0.04321,52.00000,2.21625,1.60593,49.78375,79.94910,3.55913,83.50823
0.04322,52.00000,2.21675,1.60591,49.78325,79.94749,3.55990,83.50739
0.04323,52.00000,2.21725,1.60590,49.78275,79.94587,3.56067,83.50655
0.04324,52.00000,2.21775,1.60588,49.78225,79.94426,3.56144,83.50570
0.04325,52.00000,2.21825,1.60586,49.78175,79.94265,3.56221,83.50486
0.04326,52.00000,2.21876,1.60585,49.78124,79.94104,3.56298,83.50402
0.04327,52.00000,2.21926,1.60583,49.78074,79.93943,3.56375,83.50318
0.04328,52.00000,2.21976,1.60581,49.78024,79.93781,3.56452,83.50234
0.04329,52.00000,2.22026,1.60580,49.77974,79.93621,3.56529,83.50150
0.04330,52.00000,2.22076,1.60578,49.77924,79.93459,3.56606,83.50065
0.04331,52.00000,2.22127,1.60577,49.77873,79.93297,3.56683,83.49981
0.04332,52.00000,2.22177,1.60575,49.77823,79.93137,3.56760,83.49897
0.04333,52.00000,2.22227,1.60573,49.77773,79.92975,3.56837,83.49813
0.04334,52.00000,2.22277,1.60572,49.77723,79.92815,3.56914,83.49729
0.04335,52.00000,2.22327,1.60570,49.77673,79.92653,3.56991,83.49644
